customer_id,age,monthly_charges,total_charges,contract_length_months,internet_service,online_security,tech_support,num_complaints,customer_service_calls,account_age_months,payment_method,paperless_billing,service_quality_score,avg_response_time_hours,churn,lifetime_value,subscription_score
508,62,50.11732117984764,3105.3180593097422,1,Fiber optic,Yes,Yes,1,1,29,Electronic check,No,5.557342786806357,0.8512553221470046,0,961.9808915671022,90.01891157259388
509,49,142.55513063756632,6227.333622310087,12,DSL,Yes,No,3,5,15,Check,No,4.427966098978916,0.4500760028646568,0,2126.7007633031503,38.36337203172718
510,69,104.4540643690079,7719.365565816412,24,Fiber optic,Yes,No,0,6,46,Check,Yes,4.95976390338142,3.295895487040577,0,4831.312468105678,200.0
511,47,99.00578333425169,1709.755027108744,12,DSL,No,No,0,2,1,Check,Yes,5.232114636483532,0.11073392832345572,0,281.31043891535006,105.41112061208304
512,64,86.64950643214611,4234.304086438457,24,No,Yes,No,0,8,60,Electronic check,No,7.924929954409866,0.1444379920062057,0,5070.570628882508,91.94196209398542
513,52,49.98707552330863,2368.3898688681466,1,Fiber optic,Yes,Yes,1,6,57,Credit card,Yes,1.9471770826988715,1.1615012304555898,0,3006.628267706824,24.01510950972503
514,72,42.94864416071607,6363.549910367331,12,DSL,No,No,0,5,3,Check,Yes,7.920554204434564,0.5821878990036861,0,23.358829576429002,200.0
515,57,48.66320717912279,4662.9875904611445,24,Fiber optic,No,Yes,4,5,18,Check,No,7.197645720654983,2.736534960288305,0,894.6891650050477,68.84631378200947
516,69,44.236974078753086,5113.2010986474,1,Fiber optic,Yes,No,4,0,52,Credit card,Yes,7.674947285286863,2.0112828326651804,1,1794.6161679176073,121.56918228732277
517,33,121.34598156367792,6403.521860965563,1,Fiber optic,No,Yes,0,4,60,Electronic check,Yes,7.610215472877905,2.9615160045926965,0,7094.804989955363,156.45158475752524
518,30,65.51628369167491,3228.166734033394,12,Fiber optic,Yes,No,4,9,34,Credit card,Yes,5.235326342216053,0.7851341618815355,0,2375.6705796631254,18.71213332159156
519,67,27.519547953241528,7329.211540415641,1,DSL,No,No,3,2,60,Credit card,No,2.9026016610481005,2.6981431281593657,0,1718.1533915916966,57.40566341317946
520,59,145.98334191830548,4310.928051244506,24,DSL,No,No,4,6,26,Credit card,No,5.8296601387162355,3.9654027481569836,1,2590.1619967183724,110.92147464447117
521,47,134.89216504524535,1347.8431003992494,24,DSL,No,No,0,9,19,Credit card,Yes,9.621838482481897,0.8470784132634858,0,2429.3098167857993,88.68182193694867
522,36,140.6077968153777,5597.603033533539,12,Fiber optic,Yes,No,2,2,22,Electronic check,Yes,6.296731132540273,0.8307152193873087,0,2673.205756378149,148.08226108989302
523,34,149.33801694403658,6366.76466846221,1,Fiber optic,Yes,Yes,3,4,33,Electronic check,Yes,1.0994243069149985,4.604198500198167,0,4912.101367881418,123.49727768139918
524,73,42.60638239853335,2602.4172488334607,12,DSL,Yes,Yes,1,6,38,Credit card,Yes,1.5373981438875157,0.10214506527803538,1,1066.9294373341338,93.91795215050011
525,36,71.51146245734563,6871.716130290149,24,No,No,No,0,2,35,Bank transfer,Yes,9.93577090243197,0.8621487039756757,0,2630.7275377442134,200.0
526,45,118.57100184153187,7258.531712649555,1,Fiber optic,Yes,Yes,1,9,67,Bank transfer,No,1.6475172331549635,0.2526519529285721,0,8051.856716592435,2.609469754193128
527,72,110.48268034699299,2287.5454502846906,12,No,No,Yes,2,1,10,Bank transfer,Yes,1.414406440404087,0.05881764289340328,0,1318.8502643422107,0.0
528,43,40.00646782418116,7869.819634450254,12,DSL,No,No,1,5,15,Bank transfer,Yes,4.177218424227899,0.23952617904503473,0,821.4428741665981,115.54996439669921
529,54,126.05830624878031,1211.6210715851914,12,DSL,No,No,0,7,11,Check,Yes,9.723854829424031,1.1286138172435354,0,2017.7489442137098,127.47358642242986
530,43,49.17727433876588,1695.9237803796707,1,DSL,No,No,0,3,24,Electronic check,Yes,3.8680763835957914,2.322823488771699,0,1282.986577904538,165.88285915176402
531,70,49.096289926941,1555.3762299804064,24,Fiber optic,No,No,2,8,4,Electronic check,Yes,4.688957177877436,0.6829602990591788,0,24.29104182605508,67.98945839583638
532,40,89.80667497614377,7162.518709062177,1,Fiber optic,No,No,0,7,13,Credit card,Yes,6.70669355087709,3.789915413937577,1,982.4793401209643,140.0131671549427
533,26,97.08219152942141,5268.911163367199,1,DSL,Yes,Yes,2,6,57,Check,No,1.2170065539375803,1.1511394564717563,0,5854.865728484676,65.78524383522549
534,29,95.41120701891545,1301.6238374559557,24,Fiber optic,No,No,2,6,37,Credit card,No,9.079872197672692,6.898342968390805,0,3625.1941245763496,130.28317732640872
535,70,31.893288861708132,3578.555005109957,24,No,No,No,0,2,48,Credit card,Yes,5.674987157989889,6.165007479828591,1,646.7562947115994,112.26762287327861
536,18,134.06991214194943,4960.854398051436,1,DSL,No,No,4,5,71,Electronic check,Yes,5.201298154036522,2.9680456847870262,1,6774.346674255474,0.0
537,18,54.528005536531786,759.366271416128,1,Fiber optic,No,Yes,2,4,1,Check,Yes,8.746539959859675,5.3884572063652385,0,0.0,117.01274244293624
538,64,36.836939766764544,7071.089310417976,1,DSL,Yes,No,0,0,60,Bank transfer,Yes,9.57768930422219,2.4558212574487883,1,1282.7662941882163,200.0
539,51,135.53725038296704,6448.467929988128,1,Fiber optic,Yes,Yes,4,2,12,Electronic check,No,4.810827084821513,4.518729202170096,0,1663.7843592564236,42.045202055472565
540,49,144.23469476986793,4091.133511255442,1,DSL,No,Yes,2,0,21,Check,Yes,2.5519697136390764,0.5396154620684356,0,2723.7655936440688,59.69842777281639
541,71,132.07659024450857,7740.300260547447,1,DSL,Yes,Yes,4,3,11,Check,No,8.341383430018656,0.847523552401705,0,1657.4719135487253,105.61343878357377
542,65,125.23708971423414,3400.311736273288,12,No,No,No,3,9,44,Electronic check,No,4.629343791002384,2.796167697690705,1,4003.4781966849064,6.179624895913349
543,42,105.18145748307282,7874.4715203883325,24,DSL,No,No,3,2,58,Electronic check,No,9.419909855605894,1.105244930362996,0,6083.190745968401,174.53368719606345
544,57,91.6114581791881,5376.567990548654,12,DSL,No,No,4,3,44,Credit card,No,9.549090854478846,3.632031789965045,0,3920.8885134427583,53.30595414644057
545,62,31.308278788483317,5113.903058706138,12,DSL,No,No,2,8,34,Credit card,Yes,2.0334612854923253,4.20155707534817,0,1027.6616212636832,47.80282952907114
546,70,73.09891769919084,1411.0436728367015,1,No,Yes,No,0,2,25,Credit card,No,9.60898570599566,0.712577136385553,0,1625.2898929593414,200.0
547,18,68.44950721160082,7067.229290606688,24,Fiber optic,Yes,Yes,1,5,4,Bank transfer,No,4.314432929006088,3.4683114685983587,0,258.38917043024946,47.38725157926154
548,33,53.76799188884241,3477.1685345728597,24,Fiber optic,No,Yes,0,5,64,Electronic check,No,6.8162726589147145,0.33509669064276937,0,2872.259665387205,200.0
549,56,114.04461477951604,1381.6439056815868,24,Fiber optic,No,No,1,6,16,Check,Yes,1.3127507356064143,0.8135220294756664,0,1842.4558291576307,83.56441424442473
550,22,84.4638455602402,199.59940780849644,24,Fiber optic,No,No,1,8,10,Electronic check,No,8.999958466754494,1.4594769041187823,0,867.4824439201865,146.11557460815555
551,39,30.53600806799423,4522.069900743222,24,DSL,Yes,No,2,6,66,Check,Yes,6.774375964103784,0.513513811727825,0,2184.4064661057673,65.72694610029693
552,46,48.623816253475475,4266.457014769143,12,DSL,Yes,Yes,4,0,35,Bank transfer,No,6.7919902026077725,1.7315176450154572,0,1761.7958840703257,134.2734521826007
553,72,108.82363927574747,5782.893616716353,1,DSL,No,Yes,0,7,6,Electronic check,Yes,9.119585439797355,1.7287968577649926,0,848.4087880287846,133.66044287262218
554,20,29.897011733739024,7133.038618840637,12,Fiber optic,No,Yes,4,4,19,Check,No,5.575124574166089,0.46361922388959437,0,677.4494447515199,15.211739225958702
555,29,130.65689882633993,727.3120186799332,24,DSL,No,No,3,8,59,Check,Yes,4.694649763262955,3.1757574310069994,0,7916.06188483528,141.34021826324803
556,43,84.36904851181666,5878.822273688863,24,Fiber optic,Yes,No,2,9,53,Credit card,Yes,8.795158770630845,1.9974134915367698,0,4995.844583924793,94.06882552860152
557,33,82.47625505246424,1580.5543583708995,12,DSL,No,No,2,4,8,Bank transfer,Yes,7.681784606842584,0.7647490395374231,0,743.8134688093878,26.48510449695631
558,68,97.0130120057373,6879.598719941595,1,DSL,No,No,3,4,10,Electronic check,Yes,9.54078098468411,0.5284123565221355,1,715.8959129936336,105.89090281500783
559,54,127.20852557026939,6570.601759507083,12,Fiber optic,No,No,0,1,67,Credit card,Yes,9.461097039794794,4.219803788383901,0,8760.38099746168,200.0
560,39,65.2151970272851,4372.270664385801,24,Fiber optic,Yes,No,3,2,38,Bank transfer,Yes,4.440935481042162,3.612636818975607,0,2384.5311864827613,116.94557408167042
561,74,108.14209983267827,5710.918109124161,12,Fiber optic,No,Yes,0,9,29,Credit card,No,5.0228766112727605,0.5221080011009451,0,3112.2833419545864,81.1390560711134
562,46,93.54515531945283,2583.3658941516123,12,No,No,No,1,8,15,Electronic check,No,3.3038645841170062,0.07250910427739111,0,1487.3762534475065,38.55686018367471
563,31,54.713675122024775,3822.226401569236,1,No,No,No,2,6,23,Check,No,6.945831002247109,3.2647232872031764,0,1272.8975353522708,39.257787557529795
564,45,134.22189822617054,6590.931491912726,12,DSL,No,Yes,0,0,46,Electronic check,Yes,4.280877730799979,1.9116674812964056,0,6187.790006564022,133.10886326248522
565,22,123.66538280890066,3728.19505766839,24,Fiber optic,No,No,4,2,28,Bank transfer,Yes,8.07490581946904,0.21268205474575214,0,3642.5865593144813,106.14903361938232
566,64,105.59873850559532,2926.60629607099,12,DSL,No,No,4,1,26,Electronic check,Yes,2.0939568465781946,1.7703507795473419,0,2406.3562332415663,89.19968880947708
567,66,130.57562478225145,4004.2783332773693,24,DSL,No,No,2,0,10,Bank transfer,No,2.047625660491713,1.2036268301234982,0,1712.448063516962,78.92929375655734
568,47,132.7482461247743,6643.169094254025,12,DSL,Yes,No,3,8,47,Credit card,No,2.840098432774572,2.9793166532993216,0,6336.347571461305,44.7873991794557
569,63,112.08718697295453,2748.1435742298945,12,Fiber optic,Yes,No,3,7,4,Bank transfer,Yes,1.7586296959367214,0.4691291526669272,0,368.29648192896667,34.14438415454073
570,69,128.81173268727736,1472.716585772376,1,Fiber optic,Yes,No,0,4,55,Check,Yes,6.580284469104113,1.207186140568452,0,7410.255879470013,148.27736072376865
571,22,110.67129001700687,5724.910760613168,24,DSL,No,Yes,3,1,66,Check,No,2.3261748941506477,0.33978412223659116,0,7325.0119512632,63.92617637121131
572,29,108.41830032883905,6625.227880393846,12,Fiber optic,No,Yes,2,0,67,Check,No,2.439666257208888,6.317784125462666,1,5110.797992941803,136.47169283347088
573,33,100.41947916797396,895.0360803359133,12,Fiber optic,No,Yes,0,6,7,Credit card,No,1.128054013562494,3.016816937009629,0,659.9956976384917,106.56668069707614
574,43,117.85316314249336,1995.0054907719634,12,Fiber optic,Yes,Yes,1,1,55,Bank transfer,No,8.03881013161249,2.6690927816368157,0,6775.462705610646,151.7105779643654
575,43,40.61866368809958,1221.5787191118518,24,DSL,Yes,No,3,0,31,Credit card,Yes,8.31066449881133,2.3436997303557323,0,1257.3083784975088,119.39869322554833
576,65,134.5131986958607,2848.7371514991164,1,No,No,No,3,1,19,Electronic check,Yes,2.4582017472799573,1.1009925434663121,0,2444.067582049194,24.574386793069564
577,38,133.33965860688016,3657.77273335276,24,No,No,Yes,0,6,28,Electronic check,Yes,7.65571990840502,5.135248672339912,0,3933.2650347646145,143.21313216238917
578,56,23.80214679449269,6015.728062010121,1,DSL,Yes,No,4,6,28,Electronic check,Yes,4.901906108416236,0.15142438830282404,0,903.0511853968683,28.88883787637034
579,53,127.35617757341915,5244.0659205652255,12,DSL,No,Yes,3,9,19,Electronic check,Yes,3.156353946688522,3.2517350007831767,1,2015.1588244609027,70.57838292812392
580,50,36.75308277154788,5005.3356830796065,1,Fiber optic,Yes,No,2,5,20,Check,Yes,6.59246147266446,0.48473615835376166,1,641.2629672115971,97.29673930368438
581,47,63.56545105368845,2883.76207821627,12,DSL,Yes,Yes,3,4,13,Bank transfer,Yes,2.6063566691237634,0.7832071165644684,0,1055.6041627465797,147.06658442420564
582,54,116.656073317909,6747.435669369604,12,Fiber optic,No,No,1,2,43,Check,Yes,7.811952468877319,1.4655636312381632,0,4964.360514150429,78.3980851396422
583,40,40.898786486280066,3823.1686224455,1,DSL,Yes,Yes,3,2,11,Bank transfer,Yes,1.4285370481349653,3.0525387540985456,1,520.0805399340178,0.0
584,27,126.33571313547809,7834.929010319721,12,Fiber optic,No,No,4,8,48,Bank transfer,Yes,9.632178396351229,3.646932612290409,0,6212.618751689722,106.44057906703127
585,71,128.17744313450646,5109.7228925363215,24,Fiber optic,Yes,No,3,3,15,Credit card,Yes,1.6468772833776202,1.752853192677361,0,2028.7537008061288,27.012688782369516
586,22,85.9708053889087,1097.4914583595717,1,Fiber optic,Yes,No,0,8,17,Electronic check,No,6.215035773238208,1.0317952256164398,1,711.6276319746075,133.7733165065507
587,53,20.830163323188366,5441.802740395929,24,Fiber optic,Yes,Yes,3,3,54,Bank transfer,No,9.119748611101407,5.8562377719550405,0,1047.1940247433567,57.17609771444363
588,51,57.31495731273866,2668.3217219104217,12,Fiber optic,No,Yes,4,1,50,Electronic check,Yes,1.107140219630653,0.566109047751045,1,1996.8805046098817,141.3051088203158
589,69,100.20049938884648,5521.9848538201695,12,Fiber optic,No,Yes,0,3,28,Electronic check,Yes,5.486630148901513,3.250063492264208,0,2911.933188334747,115.56748106222933
590,48,147.55420314356505,650.1650704830054,1,No,No,No,2,5,4,Electronic check,Yes,4.150062678796119,1.8937556757356422,0,1070.364234319152,52.80322289069018
591,27,102.13575851216689,1481.563353690079,1,DSL,Yes,Yes,0,5,22,Check,No,6.222989712321182,0.9460805243370056,0,2418.83547053809,200.0
592,36,53.77446553834077,6860.3243453557125,1,DSL,Yes,No,1,4,39,Electronic check,Yes,3.0291164806389284,0.002737841816725598,0,1935.2014838410175,139.25008936513188
593,49,102.42074140294947,1894.7185004857677,1,No,No,No,0,0,34,Bank transfer,Yes,1.5840929550855227,1.1833458983184995,1,2341.5649414203735,182.14827584667984
594,18,90.19809936306122,6712.624889419227,1,No,No,No,2,2,44,Check,No,6.6333973316383625,0.6479177063100651,0,4246.689112444825,108.4583405991439
595,73,121.37990136964866,2306.2810987898424,12,DSL,No,No,3,4,42,Electronic check,Yes,4.751643155440622,0.2204035721610906,0,4993.1118147016705,83.3586356517678
596,22,33.90748304750459,5178.76708946379,24,No,Yes,Yes,0,5,40,Credit card,Yes,6.6023698483560675,0.15626595630251755,0,1560.0402214044532,107.98264401188464
597,62,118.93362732526364,5583.789530727665,24,Fiber optic,No,Yes,0,0,12,Electronic check,Yes,2.8948523215405864,0.8540670685934478,0,1450.647945950299,87.48519762425752
598,21,90.36465522789433,4149.972549845918,12,Fiber optic,No,No,0,8,2,Electronic check,Yes,4.0486713665813365,1.9077639680920735,0,147.45152256250338,128.30129988560063
599,33,145.1889605016693,2511.954345904177,1,DSL,No,No,0,2,28,Check,Yes,6.0551325042814925,3.6343922961208532,0,3963.477816055157,124.01844227563286
600,41,64.44338158502919,1779.8905733316594,1,DSL,No,Yes,2,9,67,Bank transfer,No,6.338015004922545,0.4056116563444248,0,3708.421662010461,200.0
601,33,102.24084610741326,362.19590104316717,12,DSL,Yes,Yes,4,2,71,Electronic check,Yes,4.350833269968387,1.1055324989314992,0,7367.050298466502,110.93293405125664
602,72,141.16365371630226,2501.176569801718,1,Fiber optic,No,No,4,1,10,Check,No,3.520478850549008,0.9950165233873863,0,1201.2105845610088,159.3269091477292
603,19,33.3262646387883,5259.986045197135,12,Fiber optic,No,Yes,0,7,57,Check,Yes,3.4633056653973626,1.440601074352948,0,1615.9235644579642,0.0
604,66,141.83970334073865,7512.608065743013,12,DSL,No,No,2,2,37,Bank transfer,Yes,2.572294162788086,3.3171226077354463,0,5297.6239639845,179.34940364166454
605,45,109.42514389910573,6982.515409878111,12,Fiber optic,No,No,2,5,64,Check,Yes,3.9286446609662846,1.613282335693708,1,5108.155022271491,0.0
606,49,28.81881768367235,6151.91173462889,12,DSL,No,Yes,0,1,40,Bank transfer,Yes,2.7949630331189796,3.7501288600653093,0,813.391089728349,56.314147481111036
607,44,59.12526370308611,6328.73401170106,24,DSL,No,Yes,1,6,60,Credit card,Yes,6.7043386560695035,1.4619130855223366,0,3748.1949237145723,33.00235844192494
608,37,112.06237152388661,5353.380737460363,24,DSL,Yes,Yes,0,3,48,Electronic check,Yes,6.121602984178806,1.8519114010593973,0,5198.352648520884,152.125280890773
609,41,28.75557819094032,2156.2661747714237,12,DSL,Yes,No,1,8,19,Check,No,4.443299413038281,1.1503131950833083,0,676.1421968344505,95.63654292772578
610,29,95.68215982291552,7266.840742576056,24,No,No,No,0,9,33,Credit card,Yes,3.9324701794365504,3.4642913878639328,0,3273.301114936579,144.20572114862912
611,67,64.96479740388438,5398.785264056089,24,DSL,No,No,1,8,44,Check,Yes,3.1385278017517826,5.14950183789861,1,1959.5870703499193,81.68500833230502
612,52,100.71901730977203,4527.480984745475,12,DSL,No,No,1,6,37,Check,Yes,5.819124780634071,2.0385566753500974,0,3732.5782273738646,174.8080128684694
613,50,25.94646439562667,976.8168067865005,12,DSL,Yes,No,0,7,36,Credit card,Yes,9.270124879111195,3.4383096867075107,0,854.8326535470144,106.52633635634601
614,50,133.29978479980892,3631.738796070761,12,Fiber optic,No,Yes,1,2,21,Check,Yes,7.171327462500434,0.1216313648827955,0,2852.002932181486,198.77876026342312
615,68,146.5535659930616,3736.830342495218,24,Fiber optic,No,Yes,3,4,2,Check,Yes,7.699732426320106,4.731300098252709,0,344.04835058917945,103.06082574252189
616,60,145.9541211871399,6930.052515229093,24,Fiber optic,Yes,No,4,1,31,Credit card,Yes,8.50940077290767,0.41878966625792113,0,4339.800716005196,200.0
617,54,117.45473812658021,4418.520939483529,1,DSL,No,Yes,2,9,30,Check,Yes,4.1647147600406385,0.5928279760130243,1,2194.983116030152,119.91306857841076
618,29,36.91121121698215,3105.164336866236,12,DSL,Yes,Yes,1,6,44,Bank transfer,No,1.5658820390303887,0.10960957484712468,0,1825.7641301853112,64.34397283616431
619,20,118.57421547077294,7816.722595234209,12,No,Yes,No,1,7,12,Check,Yes,6.603029229894799,6.727809955354648,0,1463.692721780175,115.12058591569448
620,18,23.196299139644196,974.6926872778938,12,Fiber optic,No,No,2,8,51,Electronic check,Yes,2.698050621052294,3.8212326305180633,1,1002.0751358818151,17.128610747636998
621,50,22.876061698769643,3438.1325836643623,1,Fiber optic,No,No,1,6,49,Check,No,6.121392849960996,4.887942601643777,1,650.5681603390057,133.93915095077642
622,57,62.06932848944036,431.9949338541018,24,No,No,No,2,9,24,Electronic check,No,7.655592098413583,3.7574624355914525,0,1324.7761961876138,89.03492776824888
623,27,83.52361475260655,5945.24255405875,12,Fiber optic,No,Yes,0,9,24,Electronic check,No,8.05274471933053,1.306048182884113,1,1200.8293422698184,173.63037217259557
624,60,120.15296431501312,7352.80476237329,24,DSL,No,No,3,7,60,Check,Yes,3.716552082227639,5.156201200767666,0,7173.026343306742,0.0
625,61,108.82839895884567,2312.2949034488665,24,DSL,No,Yes,3,8,11,Credit card,No,5.611899093123837,6.978275717315437,1,884.4679295006936,59.41155296303875
626,46,77.96735182897729,6880.899246713055,24,DSL,No,No,4,5,13,Bank transfer,Yes,6.588685866494731,1.3965887163176716,0,904.8106003352183,19.733429631224638
627,30,55.57146661661656,2408.5240206489925,12,Fiber optic,No,No,1,9,64,Bank transfer,Yes,8.375326495305597,0.38625898050737456,1,2802.566620890769,70.13554077125383
628,29,149.62618502050245,7295.0842769869305,12,Fiber optic,Yes,Yes,4,1,20,Check,No,7.8524979859445265,2.149532804291925,0,2864.0941418339107,130.1224922508424
629,48,75.40356929067649,6056.299038414593,1,Fiber optic,No,No,0,1,71,Credit card,Yes,9.891777888796332,7.413133093516144,0,5403.412646733867,200.0
630,63,78.68031316285781,6458.763537047365,12,DSL,Yes,Yes,3,3,28,Credit card,No,1.072762088770098,4.113746032822883,0,2026.4401507606422,0.0
631,19,41.271096754917,242.25178924359054,1,DSL,Yes,No,0,8,2,Bank transfer,No,4.937404967768197,3.9583263732021567,0,0.0,200.0
632,68,123.32524133749082,7706.201820884805,12,Fiber optic,No,No,0,6,43,Credit card,No,3.304400377385151,5.430694020580735,1,3694.822246188891,178.6395602048464
633,67,110.17868935159352,5840.700837355554,1,DSL,No,No,1,1,8,Check,No,2.0790404843038606,4.487731828222764,0,714.9023026654245,31.298537737597186
634,52,48.70004966253885,2507.5336535504534,1,No,No,No,0,7,13,Check,Yes,9.20363795350466,2.994734894013886,0,650.9837352249099,193.97128000267955
635,40,30.709535930059552,6652.217852384891,1,Fiber optic,No,Yes,3,6,35,Credit card,Yes,9.981658594861177,2.5336323326001136,1,840.4338130109393,93.84396916766065
636,34,108.4649092697127,2324.0174674779464,1,DSL,No,No,4,8,23,Check,No,2.6253658711425127,0.6151361190303107,1,1964.9599250484134,32.097898622620164
637,43,105.08645785654758,6994.755332572411,24,DSL,Yes,No,3,7,46,Electronic check,No,1.3459005352122724,1.9422332614962927,0,4617.9964728228415,74.86993216342711
638,25,55.52373850976721,989.3850842543025,24,Fiber optic,Yes,Yes,1,2,15,Bank transfer,No,3.4754900291245034,1.474150578565592,0,866.4245387629707,130.8037128399471
639,46,143.61226309255335,5659.1192219402865,12,Fiber optic,Yes,No,3,0,2,Check,No,8.513757262597561,3.96019308479652,1,188.6675432312511,94.46024853742806
640,43,39.63752593151703,4371.5179654947915,1,DSL,No,No,2,1,61,Credit card,No,3.645010748793851,1.353416382383706,0,2048.2528299306887,67.2984706520152
641,27,76.20352413553825,862.6223145439824,1,No,Yes,Yes,4,1,64,Bank transfer,No,1.512113324478594,0.27334180527724117,1,3188.1604619531977,23.185581390470603
642,43,142.67006962178786,2010.961243244828,1,No,No,No,2,3,52,Check,Yes,1.4724296555772691,0.00996977852703441,1,5288.179991410148,129.92081616544124
643,51,74.5645512003959,197.99188659078683,1,DSL,No,Yes,2,5,36,Bank transfer,Yes,4.846805221324928,2.2656195504757064,0,2413.7924804173226,0.6836331974246406
644,68,103.00837319633112,3803.266927169596,24,DSL,Yes,No,1,3,67,Credit card,No,9.386431507554578,1.5966082655527032,0,6886.876908016564,142.99574936518408
645,58,71.68727173516325,2479.995560004003,1,Fiber optic,No,Yes,0,8,69,Electronic check,Yes,3.5732839747566874,0.8038315420034096,0,4521.933250361206,183.21361704110623
646,24,55.647976305327106,4827.0241259522945,12,DSL,No,No,2,3,67,Electronic check,Yes,4.844419126309393,0.3701839417902221,0,3707.823938871454,134.9405305558822
647,21,147.91709423477766,2448.178680898076,1,DSL,Yes,No,3,5,47,Check,Yes,1.9174042484434768,1.2573997861827104,1,4455.770618080306,107.88743674586611
648,70,73.21342082095559,2469.360980905179,1,Fiber optic,No,No,0,5,2,Electronic check,No,5.44215513942083,0.21135773816247996,0,25.511133100657005,121.13431050342554
649,67,136.23289647828747,5971.2262699796665,12,DSL,No,No,3,9,44,Check,No,7.268923578571336,0.8192730604722301,1,4108.4254671747585,27.973229642268358
650,62,49.89409876584121,480.32840422899227,12,DSL,No,No,3,9,64,Bank transfer,No,3.4403532505949763,0.9535309783119837,0,3217.8274335194683,58.30720385828802
651,28,47.70361152326083,7232.870462016699,1,Fiber optic,No,No,0,0,28,Check,Yes,3.6704017767581627,1.2532912804541672,1,884.4805618739427,94.91643725568636
652,46,24.047430774986477,6832.884607690334,1,No,No,Yes,0,7,54,Check,No,8.577775228656442,1.2570451437767,0,1051.381152657481,200.0
653,73,104.71668729886505,5375.6569974886115,12,Fiber optic,No,No,3,2,67,Check,No,1.0932735011245938,0.5941336596343006,1,4667.769636089674,49.83734672862785
654,53,67.90842468408894,4786.450403848336,1,Fiber optic,Yes,No,1,5,36,Electronic check,Yes,6.728236376950873,3.7970550380213903,0,2121.8815681739993,155.69884067085584
655,42,132.3665724791528,7149.189735303253,1,Fiber optic,No,No,4,2,63,Check,Yes,4.544961714474553,0.8786959255416548,0,8380.391167071317,155.47929547319347
656,38,81.51728786990243,1564.108418276844,24,DSL,No,No,4,1,25,Credit card,Yes,3.6854246220532207,0.5216578904674913,0,2070.4028364000083,11.645937843098551
657,74,145.8651456289138,723.856381307546,12,DSL,Yes,No,1,4,48,Check,Yes,6.918344490194894,0.38670810333816763,0,7135.408633144626,14.360265664756696
658,53,44.118317041405746,1992.130342285351,12,Fiber optic,No,No,0,0,39,Bank transfer,No,8.512016696107347,0.778922888734809,0,1620.5860340074987,192.59682103951423
659,27,132.9210118342294,6377.168401731503,12,DSL,No,No,3,8,47,Credit card,Yes,6.025529046958063,0.1398856800803189,1,4026.23261160127,113.1206021648459
660,54,120.95759086292642,373.8951071392182,12,Fiber optic,No,Yes,4,6,21,Bank transfer,No,1.2798515974875042,0.06692231039297551,1,1714.8767268326724,11.533972729541393
661,26,120.21983980372676,4704.173997159568,12,DSL,No,No,3,2,30,Bank transfer,Yes,5.152610717430185,1.8584591415993017,0,3608.8045925995807,32.40822418228515
662,41,129.82181965519538,7963.956377911349,12,DSL,No,No,1,3,31,Bank transfer,Yes,5.164839468045757,1.9306843245995342,0,3791.526610844313,132.80967102291248
663,52,118.93311882258986,6859.999141316562,24,DSL,No,No,3,5,26,Credit card,Yes,5.8941864532414705,1.5082936065735975,0,2878.2931501642397,85.96615851207649
664,66,101.408641812084,4219.420943444356,1,No,No,No,1,2,22,Credit card,Yes,7.0386301093919705,2.87336724627658,0,2321.174737017365,151.41911241675035
665,52,37.061834098710385,602.7631833644746,12,Fiber optic,No,Yes,0,6,21,Electronic check,Yes,1.173865631809064,0.0798750721152067,0,798.4228253149547,34.74313189340285
666,65,24.22840333386275,6667.850763647108,12,Fiber optic,No,No,1,5,1,Credit card,Yes,5.518113619597754,5.4969041992961385,0,250.80228807787185,130.38468828201198
667,53,139.7102202160393,4831.930214599964,24,DSL,No,No,1,8,37,Check,Yes,6.294769924425316,0.19978459454295927,1,3962.914865294485,152.33492763602536
668,35,100.16454088769595,1007.9706767705779,12,No,No,Yes,4,4,46,Bank transfer,Yes,4.090180477744468,2.241856870105619,0,4307.007153627051,0.0
669,66,123.54984782690292,841.472550104514,12,Fiber optic,No,No,3,3,9,Electronic check,No,7.015287039313898,0.2863476670875337,0,1028.1750993204244,175.14312674773902
670,56,82.5979056966315,7286.05187354908,1,Fiber optic,No,Yes,4,2,17,Credit card,Yes,3.05359945416254,4.238951581569203,1,1007.6419711939867,71.15343434418473
671,49,35.25006456511128,5386.682077210819,12,Fiber optic,No,No,2,9,47,Bank transfer,Yes,3.8563509976070645,1.42961327212596,0,1729.4677144060825,116.39803227660968
672,41,36.27415298633156,6651.365714602369,1,DSL,Yes,Yes,1,0,59,Credit card,No,9.664798126818933,0.17175540190746508,0,2343.3512630367095,98.37185357792438
673,40,109.12348733976627,7043.933312229912,12,Fiber optic,No,No,2,2,54,Electronic check,Yes,4.132633337750261,1.9180004334810974,1,4270.592814316409,131.19031612087645
674,49,75.93976633693015,4617.001581181746,1,DSL,No,No,4,2,12,Credit card,No,4.118507986291705,0.018303386340362368,1,865.5800605425408,0.0
675,54,46.068214471043774,4187.826178864826,12,No,Yes,No,3,6,64,Credit card,No,6.361125722408037,2.992416485845897,0,2960.6377674169353,40.476674446010094
676,29,83.9072910763868,3500.3765415358225,1,DSL,No,No,4,6,6,Bank transfer,Yes,9.738777968740541,2.1029898264949183,1,226.70987313732292,113.07859517505992
677,66,28.34716181976743,2603.8780435498425,12,Fiber optic,No,No,3,0,53,Check,No,9.847724013577004,0.47810066544201124,0,1892.390880325142,119.98428383899777
